Date,Close/Last,Volume
12/22/2016,766.34,2521462
12/21/2016,770.6,2041288
12/20/2016,771.22,2701395
12/19/2016,766,3107956
12/16/2016,757.77,4846155
12/15/2016,761,3795503
12/14/2016,768.82,5446965
12/13/2016,774.34,5253129
12/12/2016,760.12,2958869
12/09/2016,768.66,2464356
12/08/2016,767.33,3187047
12/07/2016,770.42,3679153
12/06/2016,764.72,3792379
12/05/2016,759.36,4304728
12/02/2016,740.34,3556552
12/01/2016,743.65,4650761
11/30/2016,750.57,4607152
11/29/2016,762.52,3267884
11/28/2016,766.77,4383855
11/25/2016,780.37,1837068
11/23/2016,780.12,3533297
11/22/2016,785.33,5306588
11/21/2016,780,4600908
11/18/2016,760.16,4365888
11/17/2016,756.4,3662939
11/16/2016,746.49,3604217
11/15/2016,743.24,6749867
11/14/2016,719.07,7300631
11/11/2016,739.01,6610022
11/10/2016,742.38,12733320
11/09/2016,771.88,8555177
11/08/2016,787.75,3382350
11/07/2016,784.93,5977338
11/04/2016,755.05,5115398
11/03/2016,767.03,3867205
11/02/2016,765.56,4981311
11/01/2016,785.41,5300121
10/31/2016,789.82,5408996
10/28/2016,776.32,10832630
10/27/2016,818.36,7156567
10/26/2016,822.59,3985249
10/25/2016,835.18,3239776
10/24/2016,838.09,4052218
10/21/2016,818.99,2790354
10/20/2016,810.32,3148334
10/19/2016,817.69,2086337
10/18/2016,817.65,2507218
10/17/2016,812.95,3355137
10/14/2016,822.96,2994703
10/13/2016,829.28,3088844
10/12/2016,834.09,2373674
10/11/2016,831,3584648
10/10/2016,841.71,1819724
10/07/2016,839.43,2423112
10/06/2016,841.66,2681335
10/05/2016,844.36,3456636
10/04/2016,834.03,2948840
10/03/2016,836.74,2764010
09/30/2016,837.31,4425478
09/29/2016,829.05,4918973
09/28/2016,828.72,4418171
09/27/2016,816.11,3812930
09/26/2016,799.16,2649176
09/23/2016,805.75,2350777
09/22/2016,804.7,4073362
09/21/2016,789.74,2712733
09/20/2016,780.22,1932706
09/19/2016,775.1,2293948
09/16/2016,778.52,5495339
09/15/2016,769.69,3036442
09/14/2016,761.09,2529304
09/13/2016,761.01,3115662
09/12/2016,771.49,3118879
09/09/2016,760.14,4246938
09/08/2016,784.06,2027915
09/07/2016,784.48,2422453
09/06/2016,788.87,3716541
09/02/2016,772.44,2168238
09/01/2016,770.62,1790751
08/31/2016,769.16,1630792
08/30/2016,767.58,1788141
08/29/2016,771.29,2196156
08/26/2016,769,2769520
08/25/2016,759.22,1622017
08/24/2016,757.25,1742565
08/23/2016,762.45,1521747
08/22/2016,759.48,1677625
08/19/2016,757.31,2337567
08/18/2016,764.46,1458281
08/17/2016,764.63,1887316
08/16/2016,764.04,1601165
08/15/2016,768.49,2116300
08/12/2016,772.56,1562083
08/11/2016,771.24,2017239
08/10/2016,768.56,1601412
08/09/2016,768.31,1874890
08/08/2016,766.56,1981337
08/05/2016,765.98,2702266
08/04/2016,760.77,3176858
08/03/2016,754.64,3579523
08/02/2016,760.58,3596808
08/01/2016,767.74,3572321
07/29/2016,758.81,6763498
07/28/2016,752.61,7246871
07/27/2016,736.67,2871079
07/26/2016,735.59,2497689
07/25/2016,739.61,2673985
07/22/2016,744.86,2259345
07/21/2016,744.43,2315367
07/20/2016,745.72,2192779
07/19/2016,739.95,2210751
07/18/2016,736.07,2952099
07/15/2016,735.44,3099239
07/14/2016,741.2,2385498
07/13/2016,742.63,4130770
07/12/2016,748.21,5608111
07/11/2016,753.78,3190358
07/08/2016,745.81,3427197
07/07/2016,736.57,2939304
07/06/2016,737.61,3929890
07/05/2016,728.1,2426204
07/01/2016,725.68,2918061
06/30/2016,715.62,2843622
06/29/2016,715.6,3065364
06/28/2016,707.95,4032509
06/27/2016,691.36,5571322
06/24/2016,698.96,7613808
06/23/2016,722.08,2808909
06/22/2016,710.6,2255233
06/21/2016,715.82,2111948
06/20/2016,714.01,3673116
06/17/2016,706.39,5863150
06/16/2016,717.51,3094837
06/15/2016,714.26,2705287
06/14/2016,719.3,2499062
06/13/2016,715.24,3349654
06/10/2016,717.91,3420884
06/09/2016,727.65,2169259
06/08/2016,726.64,2221777
06/07/2016,723.74,2730693
06/06/2016,726.73,2695531
06/03/2016,725.54,3362610
06/02/2016,728.24,3022321
06/01/2016,719.44,3260486
05/31/2016,722.79,3612510
05/27/2016,712.24,2247612
05/26/2016,714.91,2441497
05/25/2016,708.35,3269475
05/24/2016,704.2,3026450
05/23/2016,696.75,2586909
05/20/2016,702.8,2875429
05/19/2016,698.52,3022212
05/18/2016,697.45,4277735
05/17/2016,695.27,5102768
05/16/2016,710.66,5431729
05/13/2016,709.92,4750859
05/12/2016,717.93,5038030
05/11/2016,713.23,7327956
05/10/2016,703.07,6093507
05/09/2016,679.75,3974324
05/06/2016,673.95,4362455
05/05/2016,659.09,4877179
05/04/2016,670.9,4631988
05/03/2016,671.32,4917284
05/02/2016,683.85,6567445
04/29/2016,659.59,10303510
04/28/2016,602,7631449
04/27/2016,606.57,4058455
04/26/2016,616.88,2507082
04/25/2016,626.2,2680835
04/22/2016,620.5,5081401
04/21/2016,631,2569681
04/20/2016,632.99,2603048
04/19/2016,627.9,4054469
04/18/2016,635.35,4351587
04/15/2016,625.89,2883933
04/14/2016,620.75,3508881
04/13/2016,614.82,4224742
04/12/2016,603.17,2637241
04/11/2016,595.93,2700997
04/08/2016,594.6,2590326
04/07/2016,591.43,3185912
04/06/2016,602.08,2846646
04/05/2016,586.14,2279713
04/04/2016,593.19,2469551
04/01/2016,598.5,2914176
03/31/2016,593.64,2679930
03/30/2016,598.69,3888192
03/29/2016,593.86,4246662
03/28/2016,579.87,3121139
03/24/2016,582.95,5155728
03/23/2016,569.63,3978088
03/22/2016,560.48,3997376
03/21/2016,553.98,5151552
03/18/2016,552.08,7293341
03/17/2016,559.44,5919980
03/16/2016,574.27,3515329
03/15/2016,577.02,3870822
03/14/2016,573.37,3453040
03/11/2016,569.61,3769218
03/10/2016,558.93,3917562
03/09/2016,559.47,4374825
03/08/2016,560.26,4727151
03/07/2016,562.8,4928519
03/04/2016,575.14,3413742
03/03/2016,577.49,2737763
03/02/2016,580.21,4579461
03/01/2016,579.04,5024654
02/29/2016,552.52,4140465
02/26/2016,555.23,4870280
02/25/2016,555.15,4521887
02/24/2016,554.04,6222914
02/23/2016,552.94,4046481
02/22/2016,559.5,5555615
02/19/2016,534.9,4972834
02/18/2016,525,4733213
02/17/2016,534.1,4820780
02/16/2016,521.1,5112648
02/12/2016,507.08,5371180
02/11/2016,503.82,7390411
02/10/2016,490.48,6763135
02/09/2016,482.07,7055921
02/08/2016,488.1,9816331
02/05/2016,502.13,9683685
02/04/2016,536.26,6190328
02/03/2016,531.07,10043300
02/02/2016,552.1,6297634
02/01/2016,574.81,6337926
01/29/2016,587,14666690
01/28/2016,635.35,13639700
01/27/2016,583.35,5103760
01/26/2016,601.25,3755042
01/25/2016,596.53,4386098
01/22/2016,596.38,5104594
01/21/2016,575.02,4937346
01/20/2016,571.77,7957643
01/19/2016,574.48,4801408
01/15/2016,570.18,7776868
01/14/2016,593,7225454
01/13/2016,581.81,7643288
01/12/2016,617.89,4705651
01/11/2016,617.74,4874135
01/08/2016,607.05,5502757
01/07/2016,607.94,7040886
01/06/2016,632.65,5319526
01/05/2016,633.79,5814063
01/04/2016,636.99,9301459
12/31/2015,675.89,3745197
12/30/2015,689.07,3515318
12/29/2015,693.97,5729914
12/28/2015,675.2,3778019
12/24/2015,662.79,1092970
12/23/2015,663.7,2717739
12/22/2015,663.15,2666245
12/21/2015,664.51,3219507
12/18/2015,664.14,6817065
12/17/2015,670.65,3672133
12/16/2015,675.77,3955385
12/15/2015,658.64,4743133
12/14/2015,657.91,4340805
12/11/2015,640.15,5459737
12/10/2015,662.32,3446523
12/09/2015,664.79,5150488
12/08/2015,677.33,3646397
12/07/2015,669.83,3730440
12/04/2015,672.64,4532424
12/03/2015,666.25,5058428
12/02/2015,676.01,4265404
12/01/2015,679.06,4747651
11/30/2015,664.8,5492054
11/27/2015,673.26,1966801
11/25/2015,675.34,2690424
11/24/2015,671.15,4536359
11/23/2015,678.99,4377862
11/20/2015,668.45,3872690
11/19/2015,661.27,4702856
11/18/2015,663.54,4414554
11/17/2015,643.3,4317848
11/16/2015,647.81,7425083
11/13/2015,642.35,6242100
11/12/2015,665.6,4267454
11/11/2015,673.25,5378403
11/10/2015,659.68,3478282
11/09/2015,655.49,4042991
11/06/2015,659.37,4088119
11/05/2015,655.65,4721977
11/04/2015,640.95,4836452
11/03/2015,625.31,3244640
11/02/2015,628.35,2811340
10/30/2015,625.9,3871136
10/29/2015,626.55,3861249
10/28/2015,617.1,3916263
10/27/2015,611.01,3740923
10/26/2015,608.61,4266364
10/23/2015,599.03,10682230
10/22/2015,563.91,7586947
10/21/2015,555.77,3354070
10/20/2015,560.88,4341325
10/19/2015,573.15,4342881
10/16/2015,570.76,4307995
10/15/2015,562.44,4927031
10/14/2015,544.83,3573734
10/13/2015,548.9,2933013
10/12/2015,550.19,2772781
10/09/2015,539.8,3533043
10/08/2015,533.16,4666489
10/07/2015,541.94,3807102
10/06/2015,537.48,4541673
10/05/2015,543.68,3383967
10/02/2015,532.54,4592095
10/01/2015,520.72,3744188
09/30/2015,511.89,3996159
09/29/2015,496.07,4455453
09/28/2015,504.06,5416847
09/25/2015,524.25,3922075
09/24/2015,533.75,3494202
09/23/2015,536.07,2233675
09/22/2015,538.4,3833073
09/21/2015,548.39,3276266
09/18/2015,540.26,6154510
09/17/2015,538.87,4146066
09/16/2015,527.39,2249062
09/15/2015,522.37,2849063
09/14/2015,521.38,3127206
09/11/2015,529.44,3224850
09/10/2015,522.24,2568076
09/09/2015,516.89,4348685
09/08/2015,517.54,3805809
09/04/2015,499,2687005
09/03/2015,504.72,3143336
09/02/2015,510.55,3693798
09/01/2015,496.54,3850262
08/31/2015,512.89,2995288
08/28/2015,518.01,2744599
08/27/2015,518.37,6094488
08/26/2015,500.77,6336253
08/25/2015,466.37,5663689
08/24/2015,463.37,10073890
08/21/2015,494.47,6699569
08/20/2015,515.78,4396219
08/19/2015,532.92,2319977
08/18/2015,535.02,2070178
08/17/2015,535.22,2578646
08/14/2015,531.52,1992026
08/13/2015,529.66,2889732
08/12/2015,525.91,4013276
08/11/2015,527.46,2671531
08/10/2015,524,2608601
08/07/2015,522.62,3961597
08/06/2015,529.46,3814499
08/05/2015,537.01,2887675
08/04/2015,531.9,2926462
08/03/2015,535.03,3004564
07/31/2015,536.15,2980011
07/30/2015,536.76,3738558
07/29/2015,529,3742816
07/28/2015,526.03,5265864
07/27/2015,531.41,7485538
07/24/2015,529.42,21854940
07/23/2015,482.18,8904893
07/22/2015,488.27,3098513
07/21/2015,488,3160014
07/20/2015,488.1,4737976
07/17/2015,483.01,4927238
07/16/2015,475.48,4081118
07/15/2015,461.19,2983710
07/14/2015,465.57,4730098
07/13/2015,455.57,3946441
07/10/2015,443.51,2398160
07/09/2015,434.39,2266851
07/08/2015,429.7,2380426
07/07/2015,436.72,3453557
07/06/2015,436.04,1902889
07/02/2015,437.71,1341938
07/01/2015,437.39,1985409
06/30/2015,434.09,2595616
06/29/2015,429.86,2745119
06/26/2015,438.1,2623536
06/25/2015,440.1,2236818
06/24/2015,440.84,2619568
06/23/2015,445.99,3239099
06/22/2015,436.29,1768342
06/19/2015,434.92,4491439
06/18/2015,439.39,3374401
06/17/2015,427.81,2184858
06/16/2015,427.26,2296924
06/15/2015,423.67,2048590
06/12/2015,429.92,2052699
06/11/2015,432.97,2921969
06/10/2015,430.77,2170425
06/09/2015,425.48,2286910
06/08/2015,423.5,2171525
06/05/2015,426.95,1905461
06/04/2015,430.78,2508063
06/03/2015,436.59,2726798
06/02/2015,430.99,1669803
06/01/2015,430.92,2251885
05/29/2015,429.23,3014703
05/28/2015,426.57,1908236
05/27/2015,431.42,2227888
05/26/2015,425.47,2239411
05/22/2015,427.63,2018905
05/21/2015,431.63,4115003
05/20/2015,423.86,2192808
05/19/2015,421.71,2464309
05/18/2015,425.24,2389023
05/15/2015,426,4234294
05/14/2015,432.28,1883300
05/13/2015,426.87,1995586
05/12/2015,431.02,1946725
05/11/2015,432.85,2391479
05/08/2015,433.69,2907934
05/07/2015,426.88,2762915
05/06/2015,419.1,2548175
05/05/2015,421.19,2855612
05/04/2015,423.04,2267420
05/01/2015,422.87,3428724
04/30/2015,421.78,3645492
04/29/2015,429.37,3616655
04/28/2015,429.31,4134186
04/27/2015,438.56,5426185
04/24/2015,445.1,17160220
04/23/2015,389.99,7673583
04/22/2015,389.8,3470790
04/21/2015,391.18,4639595
04/20/2015,389.51,5005286
04/17/2015,375.56,3834778
04/16/2015,386.04,2074427
04/15/2015,383.45,1928677
04/14/2015,385.11,2582297
04/13/2015,382.36,1894399
04/10/2015,382.65,2572177
04/09/2015,383.54,2390424
04/08/2015,381.2,2634857
04/07/2015,374.41,1954217
04/06/2015,377.04,3043772
04/02/2015,372.25,1872952
04/01/2015,370.255,2454130
03/31/2015,372.1,2505578
03/30/2015,374.59,1818704
03/27/2015,370.56,2606063
03/26/2015,367.35,2929557
03/25/2015,370.96,3426602
03/24/2015,374.09,2225222
03/23/2015,375.11,2238723
03/20/2015,378.49,3752350
03/19/2015,373.24,1912973
03/18/2015,375.135,2645003
03/17/2015,371.92,2036686
03/16/2015,373.35,2352852
03/13/2015,370.58,2610510
03/12/2015,374.24,2809715
03/11/2015,366.37,2490279
03/10/2015,369.51,3111285
03/09/2015,378.56,2311182
03/06/2015,380.09,2625962
03/05/2015,387.83,2688444
03/04/2015,382.72,2255869
03/03/2015,384.61,1945787
03/02/2015,385.655,2134110
02/27/2015,380.16,2523659
02/26/2015,384.8,2684823
02/25/2015,385.37,3167481
02/24/2015,378.59,1920509
02/23/2015,380.14,2175306
02/20/2015,383.66,3219724
02/19/2015,378.995,2948520
02/18/2015,373.37,2648954
02/17/2015,375.43,3662187
02/13/2015,381.83,3472891
02/12/2015,377.17,2790630
02/11/2015,375.14,2785533
02/10/2015,372.995,2286489
02/09/2015,370.56,2675316
02/06/2015,374.28,3888587
02/05/2015,373.89,7243644
02/04/2015,364.75,4167409
02/03/2015,363.55,6209015
02/02/2015,364.47,10222230
01/30/2015,354.53,23846720
01/29/2015,311.78,8067441
01/28/2015,303.91,3057997
01/27/2015,306.75,2917710
01/26/2015,309.66,3168827
01/23/2015,312.39,4476045
01/22/2015,310.32,5338530
01/21/2015,297.25,10060450
01/20/2015,289.44,3065857
01/16/2015,290.74,3476787
01/15/2015,286.95,4410629
01/14/2015,293.27,5493402
01/13/2015,294.74,4135336
01/12/2015,291.41,3406438
01/09/2015,296.93,2589914
01/08/2015,300.46,3087475
01/07/2015,298.42,2630671
01/06/2015,295.29,3511003
01/05/2015,302.19,2768215
01/02/2015,308.52,2785167
12/31/2014,310.35,2048676
12/30/2014,310.3,2091432
12/29/2014,312.04,2998390
12/26/2014,309.09,2892910
12/24/2014,303.03,1518107
12/23/2014,306.285,2718349
12/22/2014,306.54,3845409
12/19/2014,299.9,8613310
12/18/2014,297.73,7704984
12/17/2014,298.88,4429917
12/16/2014,295.06,6489013
12/15/2014,306.07,3833767
12/12/2014,307.32,3159206
12/11/2014,307.36,3268194
12/10/2014,305.84,3243973
12/09/2014,312.5,4032614
12/08/2014,306.64,3633879
12/05/2014,312.63,3258869
12/04/2014,316.93,3293578
12/03/2014,316.5,5684164
12/02/2014,326.31,2784995
12/01/2014,326,4937256
11/28/2014,338.64,3051798
11/26/2014,333.57,1983512
11/25/2014,335.04,2560829
11/24/2014,335.64,2744717
11/21/2014,332.63,4459805
11/20/2014,330.54,3434710
11/19/2014,326.54,3273627
11/18/2014,324.93,3539161
11/17/2014,323.05,4774065
11/14/2014,327.82,8874017
11/13/2014,316.48,3673404
11/12/2014,311.51,2181448
11/11/2014,312.01,3800576
11/10/2014,305.11,2802611
11/07/2014,299.86,2643693
11/06/2014,296.64,3749179
11/05/2014,296.52,4671563
11/04/2014,302.81,3424454
11/03/2014,305.72,3240753
10/31/2014,305.46,4549267
10/30/2014,299.07,4047924
10/29/2014,294.12,4881538
10/28/2014,295.59,5553280
10/27/2014,289.97,5938196
10/24/2014,287.06,19785070
10/23/2014,313.18,8638059
10/22/2014,312.97,3124044
10/21/2014,315.33,3559258
10/20/2014,306.21,3233326
10/17/2014,303.64,4399931
10/16/2014,302.86,4729261
10/15/2014,305.97,5282651
10/14/2014,308.31,3382525
10/13/2014,306.45,4360893
10/10/2014,311.39,3681172
10/09/2014,315.37,3587626
10/08/2014,322.7,3450917
10/07/2014,316.98,2354960
10/06/2014,322.2,2286845
10/03/2014,322.74,3036577
10/02/2014,318.41,3562618
10/01/2014,317.46,3088712
09/30/2014,322.44,2635937
09/29/2014,321.82,1923889
09/26/2014,323.21,3635387
09/25/2014,321.93,2928653
09/24/2014,328.21,2640136
09/23/2014,323.63,2348623
09/22/2014,324.5,3109489
09/19/2014,331.32,6886162
09/18/2014,325,2576294
09/17/2014,324,4135926
09/16/2014,327.76,3259711
09/15/2014,323.89,3999817
09/12/2014,331.19,3422903
09/11/2014,330.52,2714887
09/10/2014,331.33,3792505
09/09/2014,329.75,4630850
09/08/2014,342.34,2953035
09/05/2014,346.38,2103892
09/04/2014,345.95,3952081
09/03/2014,339,1992490
09/02/2014,342.38,2325098
08/29/2014,339.04,1935571
08/28/2014,340.02,2252212
08/27/2014,343.18,2961440
08/26/2014,341.83,3635270
08/25/2014,334.02,1955360
08/22/2014,331.59,2211236
08/21/2014,332.91,1971026
08/20/2014,335.78,1810194
08/19/2014,335.13,1713724
08/18/2014,334.53,2484983
08/15/2014,333.63,3896625
08/14/2014,333.21,3415546
08/13/2014,326.28,4938152
08/12/2014,319.32,1912520
08/11/2014,318.33,2466110
08/08/2014,316.8,2705919
08/07/2014,311.45,2934804
08/06/2014,313.89,2293980
08/05/2014,312.32,2855471
08/04/2014,313.65,4196938
08/01/2014,307.06,7426529
07/31/2014,312.99,5185854
07/30/2014,322.51,3969035
07/29/2014,320,2881371
07/28/2014,320.41,5929736
07/25/2014,324.01,17841520
07/24/2014,358.61,6486896
07/23/2014,358.14,2669820
07/22/2014,360.84,2887247
07/21/2014,359.76,2278031
07/18/2014,358.66,3406759
07/17/2014,352.454,3634995
07/16/2014,355.9,3501540
07/15/2014,354.44,4168989
07/14/2014,355.32,5609792
07/11/2014,346.2,8298955
07/10/2014,327.92,2658989
07/09/2014,329.97,3163085
07/08/2014,323.81,4271547
07/07/2014,333.55,2128885
07/03/2014,337.492,1944300
07/02/2014,332.85,2680365
07/01/2014,332.39,3173633
06/30/2014,324.78,2671185
06/27/2014,324.57,2412654
06/26/2014,325.69,2698458
06/25/2014,327.44,2325141
06/24/2014,324.16,2626353
06/23/2014,327.24,2604785
06/20/2014,324.2,6053531
06/19/2014,327,5318838
06/18/2014,334.38,6356598
06/17/2014,325.62,2903522
06/16/2014,327.62,2395080
06/13/2014,326.27,2764742
06/12/2014,325.91,4259403
06/11/2014,335.2,4433947
06/10/2014,332.41,3619883
06/09/2014,327.5,3207844
06/06/2014,329.67,5242900
06/05/2014,323.57,7794053
06/04/2014,306.78,2104216
06/03/2014,307.19,2377995
06/02/2014,308.84,2203385
05/30/2014,312.55,4259611
05/29/2014,313.78,2363873
05/28/2014,310.16,2693201
05/27/2014,310.82,4860498
05/23/2014,312.24,3052372
05/22/2014,304.91,2575062
05/21/2014,305.01,3404723
05/20/2014,301.19,4090251
05/19/2014,296.755,2284218
05/16/2014,297.7,3635182
05/15/2014,295.19,4292196
05/14/2014,297.62,3323046
05/13/2014,304.64,3499423
05/12/2014,302.86,3726575
05/09/2014,292.24,4059948
05/08/2014,288.32,3845385
05/07/2014,292.71,7009526
05/06/2014,297.38,4676244
05/05/2014,310.05,2515219
05/02/2014,308.01,3995059
05/01/2014,307.89,4328379
04/30/2014,304.13,4082007
04/29/2014,300.38,6503357
04/28/2014,296.58,14477480
04/25/2014,303.83,16178060
04/24/2014,337.15,9071653
04/23/2014,324.58,3585766
04/22/2014,329.32,3709148
04/21/2014,330.87,2990747
04/17/2014,324.91,4298913
04/16/2014,323.68,4279829
04/15/2014,316.08,5397514
04/14/2014,315.91,4290192
04/11/2014,311.73,7285729
04/10/2014,317.11,6124760
04/09/2014,331.805,5056220
04/08/2014,327.07,6577434
04/07/2014,317.76,7004704
04/04/2014,323,12522090
04/03/2014,333.62,6377000
04/02/2014,341.96,4465927
04/01/2014,342.99,3599779
03/31/2014,336.365,4276550
03/28/2014,338.29,3976769
03/27/2014,338.47,5761711
03/26/2014,343.41,4103626
03/25/2014,354.71,4445646
03/24/2014,351.85,4873246
03/21/2014,360.62,5412991
03/20/2014,368.97,2553840
03/19/2014,373.23,2645238
03/18/2014,378.77,2473752
03/17/2014,375.04,2299657
03/14/2014,373.74,4385031
03/13/2014,371.51,6820152
03/12/2014,370.64,2216592
03/11/2014,368.82,2246032
03/10/2014,370.53,2105455
03/07/2014,372.06,2279215
03/06/2014,372.16,2926168
03/05/2014,372.37,3846510
03/04/2014,363.9,2704344
03/03/2014,359.78,2798280
02/28/2014,362.1,3881422
02/27/2014,360.13,3104857
02/26/2014,359.8,3621653
02/25/2014,358.32,3734994
02/24/2014,351.78,3644550
02/21/2014,346.76,4210034
02/20/2014,349.8,3492771
02/19/2014,347.38,4167283
02/18/2014,353.65,4997959
02/14/2014,357.35,3522810
02/13/2014,357.2,4174300
02/12/2014,349.25,6586835
02/11/2014,361.79,3220432
02/10/2014,360.87,3447970
02/07/2014,361.08,4338155
02/06/2014,354.59,3335208
02/05/2014,346.45,4435216
02/04/2014,347.95,4812831
02/03/2014,346.15,10280000
01/31/2014,358.69,16153930
01/30/2014,403.01,9945265
01/29/2014,384.2,3381356
01/28/2014,394.43,2894403
01/27/2014,386.28,3934957
01/24/2014,387.6,4506642
01/23/2014,399.87,3025297
01/22/2014,404.54,2059978
01/21/2014,407.05,3121784
01/17/2014,399.61,4505014
01/16/2014,395.8,2600179
01/15/2014,395.87,2677150
01/14/2014,397.54,2339458
01/13/2014,390.98,2843810
01/10/2014,397.66,2678085
01/09/2014,401.01,2103029
01/08/2014,401.92,2316220
01/07/2014,398.03,1916017
01/06/2014,393.63,3170587
01/03/2014,396.44,2210064
01/02/2014,397.97,2137807
12/31/2013,398.79,1996089
12/30/2013,393.37,2485346
12/27/2013,398.08,1986907
12/26/2013,404.39,1868479
12/24/2013,399.2,1380373
12/23/2013,402.92,2659431
12/20/2013,402.2,5033379
12/19/2013,395.19,2427225
12/18/2013,395.96,3489017
12/17/2013,387.65,2343772
12/16/2013,388.97,2251673
12/13/2013,384.24,3024764
12/12/2013,381.25,2119025
12/11/2013,382.19,2449454
12/10/2013,387.78,2736446
12/09/2013,384.89,2761617
12/06/2013,386.95,1984671
12/05/2013,384.49,1874352
12/04/2013,385.96,2354819
12/03/2013,384.66,3702352
12/02/2013,392.3,4714006
11/29/2013,393.62,2405985
11/27/2013,386.71,2267611
11/26/2013,381.37,2724361
11/25/2013,376.64,2970367
11/22/2013,372.31,2965514
11/21/2013,368.92,1964573
11/20/2013,362.57,1771459
11/19/2013,364.94,1901397
11/18/2013,366.18,2736705
11/15/2013,369.17,4491575
11/14/2013,367.396,4159753
11/13/2013,356.22,2773339
11/12/2013,349.53,2343108
11/11/2013,354.378,2261703
11/08/2013,350.31,2625612
11/07/2013,343.56,4246294
11/06/2013,356.18,2284870
11/05/2013,358.892,2006927
11/04/2013,358.74,1938439
11/01/2013,359.002,3331015
10/31/2013,364.03,2466837
10/30/2013,361.08,4500014
10/29/2013,362.7,2184755
10/28/2013,358.16,3602497
10/25/2013,363.39,12034820
10/24/2013,332.21,5699188
10/23/2013,326.756,2804982
10/22/2013,332.54,3928327
10/21/2013,326.44,2521923
10/18/2013,328.931,5937591
10/17/2013,310.77,2632744
10/16/2013,310.49,2167086
10/15/2013,306.4,2260854
10/14/2013,310.7,1937892
10/11/2013,310.889,2160877
10/10/2013,305.174,2555085
10/09/2013,298.23,3247149
10/08/2013,303.23,3166244
10/07/2013,310.03,2083122
10/04/2013,319.04,1814976
10/03/2013,314.76,2674741
10/02/2013,320.51,2217373
10/01/2013,320.95,2396323
09/30/2013,312.64,1622476
09/27/2013,316.01,1657457
09/26/2013,318.12,1989882
09/25/2013,312.65,2008107
09/24/2013,314.13,2005771
09/23/2013,311.49,1884097
09/20/2013,316.34,5301376
09/19/2013,312.06,2350846
09/18/2013,312.034,2945713
09/17/2013,304.17,2296540
09/16/2013,296.06,1814278
09/13/2013,297.92,1350645
09/12/2013,298.86,1606193
09/11/2013,299.64,1742577
09/10/2013,300.36,1776500
09/09/2013,299.71,1627053
09/06/2013,295.86,2291361
09/05/2013,294.1,1816615
09/04/2013,293.64,2438051
09/03/2013,288.8,2897569
08/30/2013,280.98,1534706
08/29/2013,283.98,1566414
08/28/2013,281.58,1457146
08/27/2013,280.93,2475209
08/26/2013,286.21,1717000
08/23/2013,290.01,1967485
08/22/2013,289.73,1422586
08/21/2013,284.57,1815071
08/20/2013,287.09,1585260
08/19/2013,285.57,2477429
08/16/2013,284.82,2419819
08/15/2013,286.47,2261393
08/14/2013,291.34,1414671
08/13/2013,293.97,2349902
08/12/2013,296.69,1504525
08/09/2013,297.26,1950286
08/08/2013,295.74,2343430
08/07/2013,296.91,1960889
08/06/2013,300.75,1848951
08/05/2013,300.99,2232858
08/02/2013,304.21,2502646
08/01/2013,305.57,2965318
07/31/2013,301.22,1891314
07/30/2013,302.41,3053425
07/29/2013,306.1,3211811
07/26/2013,312.01,8815447
07/25/2013,303.4,5368682
07/24/2013,298.94,1999034
07/23/2013,301.06,1999094
07/22/2013,303.48,2520563
07/19/2013,305.23,2962549
07/18/2013,304.11,3058835
07/17/2013,308.69,2028181
07/16/2013,306.87,2658650
07/15/2013,306.57,2245087
07/12/2013,307.55,4538273
07/11/2013,299.66,4007101
07/10/2013,292.33,1822057
07/09/2013,291.53,2748223
07/08/2013,290.59,3045854
07/05/2013,285.88,1985323
07/03/2013,284.03,1380205
07/02/2013,283.73,3237708
07/01/2013,282.1,2887790
06/28/2013,277.69,3193262
06/27/2013,277.55,2518588
06/26/2013,277.57,3028916
06/25/2013,272.088,2447760
06/24/2013,270.61,3863364
06/21/2013,273.36,4202058
06/20/2013,273.44,2983983
06/19/2013,278.16,2827148
06/18/2013,281.76,2124505
06/17/2013,278.06,2883867
06/14/2013,273.99,2150179
06/13/2013,275.79,2649515
06/12/2013,271.67,2237998
06/11/2013,274.78,3097245
06/10/2013,281.07,3080473
06/07/2013,276.87,4631159
06/06/2013,267.83,2468870
06/05/2013,267.17,3511955
06/04/2013,265.7,2088072
06/03/2013,266.88,2543272
05/31/2013,269.2,3373088
05/30/2013,266.83,1667069
05/29/2013,265.53,1901987
05/28/2013,267.29,3470157
05/24/2013,261.74,1696120
05/23/2013,261.8,2000141
05/22/2013,262.96,3331960
05/21/2013,268.86,1740656
05/20/2013,267.63,2208934
05/17/2013,269.9,2527271
05/16/2013,264.12,1637688
05/15/2013,266.56,2719587
05/14/2013,268.33,2698767
05/13/2013,264.51,2149398
05/10/2013,263.63,3144719
05/09/2013,260.16,2769255
05/08/2013,258.68,2674938
05/07/2013,257.73,3133399
05/06/2013,255.72,2347669
05/03/2013,258.05,3513514
05/02/2013,252.55,3918918
05/01/2013,248.23,4390652
04/30/2013,253.81,4248690
04/29/2013,249.74,7108663
04/26/2013,254.81,14026370
04/25/2013,274.7,5837868
04/24/2013,268.78,1851290
04/23/2013,268.9,2270014
04/22/2013,263.55,2101281
04/19/2013,260.32,2601570
04/18/2013,259.42,3137451
04/17/2013,267.4,3135091
04/16/2013,272.34,2136703
04/15/2013,267.72,3323032
04/12/2013,272.87,2865875
04/11/2013,269.85,3090366
